period,market_id,temperature_c,temperature_min_c,temperature_max_c,observation_days,interest_index,below_one_share,source_resolution,label,country_iso2,country_iso3,scope,trends_geo,weather_source,latitude,longitude,timezone,hemisphere,climate_profile,analysis_role,year,month,month_name,interest_zscore,interest_scaled,temperature_climatology_c,interest_climatology,temperature_anomaly_c,interest_anomaly
2021-12-01,delhi,14.78064516129032,9.516129032258064,20.929032258064513,31,19.451612903225808,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2021,12,Dec,-1.050851555827927,0.029978586723768765,15.226451612903224,19.529032258064515,-0.44580645161290455,-0.07741935483870677
2022-01-01,delhi,12.829032258064515,8.435483870967742,17.638709677419353,31,20.225806451612904,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,1,Jan,-0.9952598423459657,0.042826552462526785,13.030967741935484,19.303225806451614,-0.20193548387096882,0.9225806451612897
2022-02-01,delhi,15.732142857142858,9.846428571428572,22.135714285714283,28,29.107142857142858,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,2,Feb,-0.3575269268215004,0.19021489752217804,17.470862068965516,26.011330049261083,-1.7387192118226587,3.0958128078817744
2022-03-01,delhi,24.403225806451612,16.738709677419354,32.10322580645161,31,44.54838709677419,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,3,Mar,0.7512464895456558,0.44646680942184147,23.119354838709675,39.4,1.2838709677419367,5.148387096774194
2022-04-01,delhi,31.063333333333333,22.046666666666667,39.59,30,55.63333333333333,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,4,Apr,1.5472117316089062,0.6304246966452532,29.116666666666667,50.42666666666666,1.9466666666666654,5.2066666666666706
2022-05-01,delhi,32.61290322580645,25.970967741935485,39.37096774193548,31,55.16129032258065,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,5,May,1.5133162285275439,0.6225910064239828,31.530967741935484,56.45161290322581,1.0819354838709643,-1.2903225806451601
2022-06-01,delhi,33.74666666666666,28.283333333333335,39.37,30,50.93333333333333,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,6,Jun,1.2097237043454985,0.5524268379728764,32.76866666666667,54.633333333333326,0.9779999999999944,-3.6999999999999957
2022-07-01,delhi,29.53548387096774,26.796774193548387,33.10645161290322,31,38.03225806451613,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,7,Jul,0.2833495677391471,0.3383297644539614,29.776129032258062,39.064516129032256,-0.24064516129032043,-1.0322580645161281
2022-08-01,delhi,28.77741935483871,26.106451612903225,31.970967741935485,31,28.387096774193548,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,8,Aug,-0.409230529390289,0.17826552462526765,28.87161290322581,30.380645161290325,-0.09419354838709992,-1.9935483870967765
2022-09-01,delhi,28.39,24.986666666666668,32.28,30,29.1,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,9,Sep,-0.3580398265589827,0.1900963597430407,28.074,29.080000000000002,0.31599999999999895,0.019999999999999574
2022-10-01,delhi,23.822580645161292,18.92258064516129,29.203225806451613,31,24.967741935483872,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,10,Oct,-0.6547605972689519,0.12152034261241972,25.015483870967742,24.774193548387096,-1.1929032258064503,0.1935483870967758
2022-11-01,delhi,20.17,14.336666666666668,26.80666666666667,30,20.266666666666666,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,11,Nov,-0.9923258352455289,0.043504639543183427,20.228,19.98,-0.05799999999999983,0.2866666666666653
2022-12-01,delhi,15.206451612903225,9.258064516129032,22.396774193548385,31,18.548387096774192,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2022,12,Dec,-1.1157085548902155,0.014989293361884353,15.226451612903224,19.529032258064515,-0.019999999999999574,-0.9806451612903224
2023-01-01,delhi,12.73225806451613,7.490322580645161,18.861290322580647,31,19.516129032258064,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,1,Jan,-1.0462189130377637,0.031049250535331904,13.030967741935484,19.303225806451614,-0.29870967741935495,0.21290322580644983
2023-02-01,delhi,18.839285714285715,11.867857142857144,26.50714285714286,28,25.928571428571427,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,2,Feb,-0.5857673100011607,0.13746558580605686,17.470862068965516,26.011330049261083,1.368423645320199,-0.08275862068965623
2023-03-01,delhi,22.32903225806452,16.219354838709677,28.9,31,39.87096774193548,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,3,Mar,0.4153798872588053,0.3688436830835117,23.119354838709675,39.4,-0.7903225806451566,0.47096774193548185
2023-04-01,delhi,26.846666666666668,19.423333333333336,34.11,30,51.233333333333334,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,4,Apr,1.2312654933197589,0.5574054246966452,29.116666666666667,50.42666666666666,-2.2699999999999996,0.806666666666672
2023-05-01,delhi,29.44838709677419,22.851612903225806,36.148387096774194,31,51.645161290322584,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,5,May,1.2608371964636358,0.5642398286937901,31.530967741935484,56.45161290322581,-2.0825806451612934,-4.806451612903224
2023-06-01,delhi,31.44333333333333,26.58,36.45333333333333,30,55.06666666666667,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,6,Jun,1.5065216857686377,0.6210206995003569,32.76866666666667,54.633333333333326,-1.3253333333333366,0.43333333333334423
2023-07-01,delhi,29.116129032258065,26.425806451612903,32.55161290322581,31,38.16129032258065,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,7,Jul,0.29261485331947423,0.3404710920770878,29.776129032258062,39.064516129032256,-0.6599999999999966,-0.9032258064516085
2023-08-01,delhi,29.851612903225806,26.729032258064517,33.40967741935484,31,32.12903225806452,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,8,Aug,-0.1405372475608085,0.24036402569593152,28.87161290322581,30.380645161290325,0.9799999999999969,1.748387096774195
2023-09-01,delhi,28.886666666666667,24.99,33.29666666666667,30,29.333333333333332,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,9,Sep,-0.34128510180122507,0.19396859386152746,28.074,29.080000000000002,0.8126666666666651,0.2533333333333303
2023-10-01,delhi,25.741935483870968,19.203225806451613,32.60645161290323,31,25.225806451612904,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,10,Oct,-0.636230026108298,0.12580299785867238,25.015483870967742,24.774193548387096,0.7264516129032259,0.4516129032258078
2023-11-01,delhi,21.136666666666667,15.363333333333332,27.4,30,18.233333333333334,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,11,Nov,-1.1383312938488468,0.00976088508208425,20.228,19.98,0.9086666666666652,-1.7466666666666661
2023-12-01,delhi,15.938709677419356,10.01290322580645,22.88064516129032,31,18.225806451612904,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2023,12,Dec,-1.1388717688410326,0.009635974304068541,15.226451612903224,19.529032258064515,0.7122580645161314,-1.3032258064516107
2024-01-01,delhi,12.070967741935483,6.509677419354839,18.596774193548388,31,18.225806451612904,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,1,Jan,-1.1388717688410326,0.009635974304068541,13.030967741935484,19.303225806451614,-0.9600000000000009,-1.0774193548387103
2024-02-01,delhi,16.279310344827586,10.12758620689655,23.04137931034483,29,23.41379310344828,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,2,Feb,-0.7663433899906471,0.09573211253045863,17.470862068965516,26.011330049261083,-1.1915517241379305,-2.597536945812802
2024-03-01,delhi,21.648387096774194,14.59032258064516,28.874193548387098,31,33.225806451612904,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,3,Mar,-0.06178232012802999,0.25856531049250536,23.119354838709675,39.4,-1.4709677419354819,-6.174193548387095
2024-04-01,delhi,28.84333333333333,21.12,36.31333333333334,30,47.833333333333336,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,4,Apr,0.9871252182781451,0.5009814418272662,29.116666666666667,50.42666666666666,-0.273333333333337,-2.5933333333333266
2024-05-01,delhi,33.9483870967742,26.070967741935487,41.351612903225806,31,58.25806451612903,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,5,May,1.7356830824553895,0.6739828693790149,31.530967741935484,56.45161290322581,2.4174193548387137,1.8064516129032242
2024-06-01,delhi,34.81333333333334,29.30666666666667,40.406666666666666,30,55.666666666666664,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,6,Jun,1.5496052637171573,0.6309778729478942,32.76866666666667,54.633333333333326,2.0446666666666715,1.0333333333333385
2024-07-01,delhi,30.248387096774195,27.483870967741936,33.46774193548387,31,37.064516129032256,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,7,Jul,0.21385992588669522,0.32226980728051385,29.776129032258062,39.064516129032256,0.47225806451613295,-2.0
2024-08-01,delhi,28.280645161290323,26.04516129032258,31.493548387096773,31,27.29032258064516,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,8,Aug,-0.4879854568230677,0.16006423982869375,28.87161290322581,30.380645161290325,-0.5909677419354864,-3.0903225806451644
2024-09-01,delhi,27.513333333333332,24.686666666666667,31.02,30,27.0,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,9,Sep,-0.5088323493788032,0.1552462526766595,28.074,29.080000000000002,-0.5606666666666698,-2.080000000000002
2024-10-01,delhi,26.4,20.883870967741935,32.45483870967742,31,23.548387096774192,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,10,Oct,-0.756678738652548,0.09796573875802995,25.015483870967742,24.774193548387096,1.3845161290322565,-1.225806451612904
2024-11-01,delhi,21.653333333333332,15.913333333333332,27.83,30,19.133333333333333,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,11,Nov,-1.073705926926067,0.024696645253390433,20.228,19.98,1.425333333333331,-0.8466666666666676
2024-12-01,delhi,14.883870967741936,9.387096774193548,21.283870967741933,31,17.64516129032258,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2024,12,Dec,-1.1805655539525037,0.0,15.226451612903224,19.529032258064515,-0.34258064516128783,-1.8838709677419345
2025-01-01,delhi,13.709677419354838,8.332258064516129,20.25483870967742,31,19.387096774193548,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,1,Jan,-1.0554841986180905,0.028907922912205567,13.030967741935484,19.303225806451614,0.678709677419354,0.08387096774193381
2025-02-01,delhi,17.939285714285713,12.00357142857143,24.717857142857145,28,25.0,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,2,Feb,-0.6524442758738702,0.12205567451820128,17.470862068965516,26.011330049261083,0.46842364532019687,-1.0113300492610833
2025-03-01,delhi,22.76451612903226,15.40967741935484,30.293548387096777,31,39.16129032258065,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,3,Mar,0.36442081656700775,0.35706638115631695,23.119354838709675,39.4,-0.3548387096774164,-0.2387096774193509
2025-04-01,delhi,30.073333333333338,22.153333333333332,37.623333333333335,30,56.6,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,4,Apr,1.6166241627481888,0.6464668094218414,29.116666666666667,50.42666666666666,0.9566666666666706,6.173333333333339
2025-05-01,delhi,31.796774193548387,26.116129032258065,37.82258064516129,31,77.90322580645162,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,5,May,3.146322812060161,1.0,31.530967741935484,56.45161290322581,0.26580645161290306,21.451612903225808
2025-06-01,delhi,31.526666666666664,27.253333333333337,36.05333333333333,30,65.3,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,6,Jun,2.24133604300173,0.7908458244111348,32.76866666666667,54.633333333333326,-1.2420000000000044,10.666666666666671
2025-07-01,delhi,28.774193548387096,26.258064516129032,32.14193548387097,31,43.064516129032256,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,7,Jul,0.6446957053718962,0.42184154175588856,29.776129032258062,39.064516129032256,-1.001935483870966,4.0
2025-08-01,delhi,28.154838709677417,25.906451612903226,31.161290322580644,31,32.87096774193548,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,8,Aug,-0.08726185547392927,0.25267665952890783,28.87161290322581,30.380645161290325,-0.7167741935483924,2.490322580645156
2025-09-01,delhi,28.086666666666662,24.676666666666662,32.18,30,30.833333333333332,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,9,Sep,-0.2335761569299248,0.21886152748037113,28.074,29.080000000000002,0.01266666666666083,1.7533333333333303
2025-10-01,delhi,24.345161290322583,19.60967741935484,29.37741935483871,31,24.903225806451612,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,10,Oct,-0.6593932400591155,0.12044967880085651,25.015483870967742,24.774193548387096,-0.6703225806451591,0.12903225806451601
2025-11-01,delhi,18.913333333333338,12.446666666666664,26.12,30,22.833333333333332,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,11,Nov,-0.8080238629101929,0.08609921484653817,20.228,19.98,-1.314666666666664,2.8533333333333317
2025-12-01,delhi,15.32258064516129,9.390322580645162,22.506451612903227,31,23.774193548387096,0.0,week,Delhi · India,IN,IND,region,IN-DL,open_meteo,28.6139,77.2090,Asia/Kolkata,north,hot semi-arid and monsoonal,comparison,2025,12,Dec,-0.7404644888869758,0.10171306209850106,15.226451612903224,19.529032258064515,0.0961290322580659,4.2451612903225815
2021-01-01,johannesburg,19.403225806451612,15.274193548387096,24.280645161290323,31,65.64516129032258,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,1,Jan,0.6371989307374818,0.5864414465480102,19.243225806451612,58.69677419354839,0.16000000000000014,6.948387096774184
2021-02-01,johannesburg,17.882142857142856,13.857142857142858,22.564285714285713,28,50.964285714285715,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,2,Feb,-0.45860438864854847,0.27687984841368807,18.95485221674877,54.220935960591135,-1.0727093596059127,-3.256650246305419
2021-03-01,johannesburg,17.41290322580645,12.36774193548387,22.958064516129035,31,49.193548387096776,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,3,Mar,-0.5907749687235958,0.23954200204058493,18.083225806451615,54.25806451612904,-0.6703225806451663,-5.064516129032263
2021-04-01,johannesburg,16.393333333333334,10.056666666666668,23.126666666666665,30,45.3,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,4,Apr,-0.8813954582627179,0.15744246684049415,14.982666666666665,46.55333333333333,1.4106666666666694,-1.2533333333333303
2021-05-01,johannesburg,12.258064516129032,5.819354838709677,19.270967741935483,31,39.70967741935484,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,5,May,-1.2986658048835114,0.039564675206892615,12.258709677419354,42.52258064516129,-0.0006451612903219939,-2.8129032258064512
2021-06-01,johannesburg,9.686666666666667,3.52,16.54,30,37.833333333333336,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,6,Jun,-1.438719037207667,0.0,9.152666666666667,39.94,0.5340000000000007,-2.106666666666662
2021-07-01,johannesburg,8.319354838709677,1.4967741935483871,15.77741935483871,31,40.41935483870968,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,7,Jul,-1.245694381769504,0.05452896496995805,9.284516129032259,43.012903225806454,-0.9651612903225821,-2.5935483870967744
2021-08-01,johannesburg,12.65483870967742,5.516129032258065,20.419354838709676,31,49.096774193548384,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,8,Aug,-0.597998344602779,0.2375014170728941,12.816774193548387,57.10322580645161,-0.16193548387096612,-8.006451612903227
2021-09-01,johannesburg,16.970000000000002,9.313333333333333,24.78,30,62.333333333333336,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,9,Sep,0.3899989562054482,0.5166080943203718,17.014666666666663,72.45333333333333,-0.04466666666666086,-10.119999999999997
2021-10-01,johannesburg,16.46451612903226,10.112903225806452,23.080645161290324,31,59.354838709677416,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,10,Oct,0.16767949859059908,0.4538034236481123,18.01741935483871,74.43225806451612,-1.5529032258064532,-15.077419354838703
2021-11-01,johannesburg,18.913333333333338,12.696666666666664,25.633333333333333,30,61.1,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,11,Nov,0.29794104361186274,0.4906019725654687,18.452,68.72,0.4613333333333358,-7.619999999999997
2021-12-01,johannesburg,17.812903225806455,13.496774193548386,22.758064516129032,31,63.516129032258064,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2021,12,Dec,0.47828466139546016,0.5415485772588141,19.068387096774195,73.38709677419355,-1.2554838709677405,-9.870967741935488
2022-01-01,johannesburg,18.31935483870968,13.980645161290322,23.135483870967743,31,52.96774193548387,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,1,Jan,-0.3090633094354662,0.3191248157805237,19.243225806451612,58.69677419354839,-0.9238709677419337,-5.729032258064521
2022-02-01,johannesburg,19.042857142857144,13.710714285714284,24.567857142857143,28,58.142857142857146,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,2,Feb,0.07721531496083382,0.42824752619560463,18.95485221674877,54.220935960591135,0.08800492610837551,3.9219211822660114
2022-03-01,johannesburg,17.1,12.667741935483871,22.003225806451617,31,52.354838709677416,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,3,Mar,-0.35481135667029096,0.30620111098514896,18.083225806451615,54.25806451612904,-0.983225806451614,-1.9032258064516228
2022-04-01,johannesburg,13.333333333333334,8.863333333333333,18.243333333333332,30,42.333333333333336,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,4,Apr,-1.1028320588256662,0.09488720099761931,14.982666666666665,46.55333333333333,-1.649333333333331,-4.219999999999992
2022-05-01,johannesburg,11.183870967741935,5.570967741935483,17.287096774193547,31,40.354838709677416,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,5,May,-1.2505099656889596,0.05316857499149744,12.258709677419354,42.52258064516129,-1.0748387096774188,-2.1677419354838747
2022-06-01,johannesburg,8.29,2.716666666666667,14.906666666666666,30,38.766666666666666,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,6,Jun,-1.3690535898395486,0.019680308355061713,9.152666666666667,39.94,-0.8626666666666676,-1.173333333333332
2022-07-01,johannesburg,9.796774193548387,3.42258064516129,16.712903225806453,31,45.12903225806452,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,7,Jul,-0.8941567556492738,0.15383743339757397,9.284516129032259,43.012903225806454,0.5122580645161285,2.1161290322580655
2022-08-01,johannesburg,12.216129032258063,5.04516129032258,19.509677419354837,31,55.03225806451613,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,8,Aug,-0.1549646240128997,0.3626572950912594,12.816774193548387,57.10322580645161,-0.6006451612903234,-2.0709677419354833
2022-09-01,johannesburg,17.303333333333335,9.786666666666669,24.923333333333336,30,73.53333333333333,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,9,Sep,1.225984324622872,0.7527717945811131,17.014666666666663,72.45333333333333,0.2886666666666713,1.0799999999999983
2022-10-01,johannesburg,20.038709677419355,13.480645161290322,26.758064516129032,31,82.58064516129032,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,10,Oct,1.9012897095944739,0.9435438158938894,18.01741935483871,74.43225806451612,2.0212903225806436,8.1483870967742
2022-11-01,johannesburg,17.363333333333333,12.626666666666669,22.56,30,66.9,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,11,Nov,0.7308620379708862,0.6129010316290671,18.452,68.72,-1.0886666666666684,-1.8199999999999932
2022-12-01,johannesburg,18.31935483870968,13.803225806451612,23.161290322580644,31,68.87096774193549,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2022,12,Dec,0.8779781267102427,0.654460945471035,19.068387096774195,73.38709677419355,-0.749032258064517,-4.516129032258064
2023-01-01,johannesburg,19.716129032258067,13.829032258064515,25.345161290322583,31,57.58064516129032,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2023,1,Jan,0.0352509408055809,0.4163926992404488,19.243225806451612,58.69677419354839,0.47290322580645494,-1.1161290322580726
2023-02-01,johannesburg,18.125,14.139285714285714,22.782142857142855,28,47.464285714285715,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2023,2,Feb,-0.7198498162789935,0.20307869208220639,18.95485221674877,54.220935960591135,-0.829852216748769,-6.756650246305419
2023-03-01,johannesburg,18.200000000000003,12.974193548387095,23.693548387096776,31,54.774193548387096,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2023,3,Mar,-0.17422695969072052,0.35721573517741745,18.083225806451615,54.25806451612904,0.11677419354838747,0.516129032258057
2023-04-01,johannesburg,15.78,9.693333333333332,22.17,30,52.03333333333333,0.0,week,Johannesburg · South Africa,ZA,ZAF,region,ZA-GT,open_meteo,-26.2041,28.0473,Africa/Johannesburg,south,subtropical highland,comparison,2023,4,Apr,-0.378809016535576,0.2994218342591542,14.982666666666665,46.55333333333333,0.7973333333333343,5.480000000000004
